id,name,email,gpa
bf287fb9-bcf1-437e-a1d3-7c4025fe9a12,Student-bf287,bf287@mail.com,3.1334824782557638
bda49ab3-bf8e-46bf-86ca-cbb48345803b,Student-bda49,bda49@mail.com,5.82795291733627
4ca02270-6870-48d3-9ebf-2a8319b2a6f7,Student-4ca02,4ca02@mail.com,9.81637070494234
cc5c7cd7-406d-4587-aea1-163243033b09,Student-cc5c7,cc5c7@mail.com,4.538081274945568
93d289bb-5a5f-4887-ab01-74408e44c3cc,Student-93d28,93d28@mail.com,2.8886376890597742
0401be85-906e-4614-8820-9dbf14f23862,Student-0401b,0401b@mail.com,1.8000531137612596
efc5aff3-d6b8-4131-bf6a-a889a200c0a0,Student-efc5a,efc5a@mail.com,4.41364370807232
8759c77e-d098-4a69-8036-d1e798235aff,Student-8759c,8759c@mail.com,0.7426844834461599
07750032-a3d6-44c1-add6-1fadc2b3b7bb,Student-07750,07750@mail.com,9.822231012890413
22b27cac-03a0-42b4-a843-b259b931f1c2,Student-22b27,22b27@mail.com,7.8313816212281875
ccd27caa-f848-438c-b5a4-1b7ffaf45cde,Student-ccd27,ccd27@mail.com,2.2856782622642458
62e5d16e-5e46-4981-abdb-0ecf46194458,Student-62e5d,62e5d@mail.com,8.83260604404455
39a958e2-8693-45e6-af5d-c26587ed3950,Student-39a95,39a95@mail.com,7.552930307243785
ee702241-12fd-4319-9b6c-d76eb490877f,Student-ee702,ee702@mail.com,0.6486676868019559
d8ca315f-9a38-45d4-9017-35028140d095,Student-d8ca3,d8ca3@mail.com,9.21202996293362
00c8e64e-55a1-403b-ba4e-c474fbaeae5d,Student-00c8e,00c8e@mail.com,3.9162397769564627
0748da50-79a1-4b79-b46c-724840013f75,Student-0748d,0748d@mail.com,7.6893958799064785
00182bbe-d9a0-4054-9385-40898beb4de8,Student-00182,00182@mail.com,8.690473443593351
e5c229de-7ed9-4cde-9dff-924052aa98c7,Student-e5c22,e5c22@mail.com,4.161536200912246
f14fc56d-7026-4cb8-bc34-24db86523554,Student-f14fc,f14fc@mail.com,3.163881797943262
92474d97-602b-401c-9341-7286a65fe8f5,Student-92474,92474@mail.com,9.684317919989553
3e016581-3943-4ebf-8119-280839cebbac,Student-3e016,3e016@mail.com,2.3725157384380138
caebd20a-3faa-495f-9b85-d54580d1f6aa,Student-caebd,caebd@mail.com,4.785619775140244
0eb845b7-d062-42c4-8663-688663cb5725,Student-0eb84,0eb84@mail.com,9.69063151832652
3340367c-6611-4323-8e26-cfc6de0219ba,Student-33403,33403@mail.com,3.6317999602188866
2e3d3fa0-521b-41b4-8440-8f2202db3128,Student-2e3d3,2e3d3@mail.com,2.2180155712606906
cc62d115-1898-4ef8-be8e-c2ec40806e5c,Student-cc62d,cc62d@mail.com,2.055439400368535
10cf78d9-02f7-4bb6-81ad-4e12df9d6300,Student-10cf7,10cf7@mail.com,7.017045853685574
749feea1-6ce8-4c73-ab37-d66513a427c2,Student-749fe,749fe@mail.com,6.454994059327873
a0ba8709-2c05-4c0c-a088-ede506c46664,Student-a0ba8,a0ba8@mail.com,6.502823163588278
a547f537-2831-46cd-ac64-09b26c026af4,Student-a547f,a547f@mail.com,7.786289715203296
fccf69b7-c01f-4b4f-97d8-7733c6e52d02,Student-fccf6,fccf6@mail.com,1.1009379093695293
4e48db00-6206-4614-94ce-2d5a2fb38b39,Student-4e48d,4e48d@mail.com,8.324883540677675
1ca22885-f91e-4616-9c63-4da60dc7a787,Student-1ca22,1ca22@mail.com,4.168192884607386
d9f6ec35-1d52-4b3d-b59b-ba2061454a18,Student-d9f6e,d9f6e@mail.com,6.441363394735674
b19b55e0-973b-484b-9c74-51cfc21b7111,Student-b19b5,b19b5@mail.com,5.2024730728296635
ef58f3d0-c961-4944-808d-5c90aedafe24,Student-ef58f,ef58f@mail.com,6.6065895607298515
933d51aa-396b-4e35-b07b-5f3e9777e97a,Student-933d5,933d5@mail.com,7.06953641917584
24a8eeba-fac4-42b6-8ee0-b4ac339efdb5,Student-24a8e,24a8e@mail.com,2.869368675696137
19cacae2-083c-4dc6-a0b7-79ab46a81901,Student-19cac,19cac@mail.com,7.3490961921102045
8a6a2713-44ff-41ab-afab-a803de5eae99,Student-8a6a2,8a6a2@mail.com,4.309297321729563
a6237649-6439-4271-afe0-3d6a4c96384c,Student-a6237,a6237@mail.com,5.073185023710963
d3b10460-c9d2-4da4-9aaf-679082bcf1ed,Student-d3b10,d3b10@mail.com,8.460545491858538
b80d6c86-68d3-4c93-a407-af6636948a53,Student-b80d6,b80d6@mail.com,9.270427777806592
71e346b4-1af6-461f-b13b-39cc5f54e86c,Student-71e34,71e34@mail.com,5.315572796306961
92337541-b4da-475b-9115-f9316cc6bced,Student-92337,92337@mail.com,1.6410299605890744
6418c6ee-4bb9-4f77-b9ac-566e96c7959b,Student-6418c,6418c@mail.com,1.0020527982092486
4c0168e3-e880-4c0d-9b3d-bf181ecb9f1e,Student-4c016,4c016@mail.com,0.19307971437248161
c71cfe95-cf21-4ead-b806-fe996247f8de,Student-c71cf,c71cf@mail.com,9.576366731057389
e7cafeed-1f90-4d3c-9744-83013d4d194f,Student-e7caf,e7caf@mail.com,9.226366984681748
3c457cec-c655-4a35-9fbe-cc25df189edd,Student-3c457,3c457@mail.com,4.509851097061517
436dfdf6-8f4d-47aa-a548-8b7d8e281be4,Student-436df,436df@mail.com,8.863386743374985
ae9fea71-6893-4fed-8355-aaa448447cb6,Student-ae9fe,ae9fe@mail.com,8.914915288050306
e9b31541-9ae4-4daf-83f1-7e0673f499f7,Student-e9b31,e9b31@mail.com,7.506593466392772
0b5d993c-6729-4339-90f4-d028f6229b95,Student-0b5d9,0b5d9@mail.com,2.2713873911109426
b2e90fae-bc72-4638-98e5-5a5c4d77003e,Student-b2e90,b2e90@mail.com,1.8257366366316052
b8eba103-645c-4d28-8e77-139cfc070704,Student-b8eba,b8eba@mail.com,4.132421691111512
6ea00aa5-6219-4524-b2aa-a59d88fdf8c7,Student-6ea00,6ea00@mail.com,1.3677779262131184
e37c1ab9-4507-4787-8df0-1218693bb9ca,Student-e37c1,e37c1@mail.com,6.122137961019295
870431ff-c08a-4ba6-8dbf-6d47e53cc61f,Student-87043,87043@mail.com,8.61090786723565
248c2ef4-3b16-4dbd-88e0-0f583e68f25d,Student-248c2,248c2@mail.com,4.0087207255247295
e52de0ee-5dcc-400a-acdb-e8bf757e59f2,Student-e52de,e52de@mail.com,0.56879153733985
ce18a393-51ff-4974-89be-0f0be4296300,Student-ce18a,ce18a@mail.com,6.941457561648189
b2eba7bb-1181-4b22-8e24-a62fd1d57730,Student-b2eba,b2eba@mail.com,7.705731297321564
d5bca936-a379-4a3f-9047-9517a6e1cdd2,Student-d5bca,d5bca@mail.com,8.6702093868384
55242eb8-92db-42c5-867a-0b5b83652620,Student-55242,55242@mail.com,7.629791817436285
de6fe9c8-dcb3-41aa-baeb-631c40683a60,Student-de6fe,de6fe@mail.com,2.8149251915247597
f30f4ba7-bbed-4437-9e16-3d22de9fe918,Student-f30f4,f30f4@mail.com,2.936357363484733
0811c058-8c4d-461b-819f-4ed2fe235aec,Student-0811c,0811c@mail.com,9.97236989315747
5121e81f-0360-4b70-b08f-81ab918536ce,Student-5121e,5121e@mail.com,9.06166482502908
eac6cbd4-b86a-4bde-8b5f-6bfaff406e01,Student-eac6c,eac6c@mail.com,5.529555439730522
eedf7f4c-d7eb-454d-a0f9-80f9f9642348,Student-eedf7,eedf7@mail.com,7.359675175217153
eaa22c94-c9c5-47c8-9fd8-00f261c2c51c,Student-eaa22,eaa22@mail.com,4.090636802664558
68ecddb0-715a-4d26-865a-cbac3c6ba345,Student-68ecd,68ecd@mail.com,2.485778529170668
28e8abc4-ead2-41d0-ac18-9b081d506195,Student-28e8a,28e8a@mail.com,4.738178428552166
788c3523-c96e-4763-9050-6bdffb8eab1f,Student-788c3,788c3@mail.com,5.821907540655959
9da8956c-7111-4398-a626-1f94636d591f,Student-9da89,9da89@mail.com,3.7270704329765847
0658a485-f8ad-4603-9761-ab91d6d489a1,Student-0658a,0658a@mail.com,9.3902685794549
07022b92-8c78-40ba-a664-4ed8151ca973,Student-07022,07022@mail.com,9.66842498995856
68b8afa9-bd6b-4435-9796-4eb111713f1d,Student-68b8a,68b8a@mail.com,9.483136327537533
5fff1f79-d22a-4fef-a4b2-cd0984fccaf0,Student-5fff1,5fff1@mail.com,9.4555339903007
6f14b696-915b-4136-94de-1122c9c9982e,Student-6f14b,6f14b@mail.com,6.314171232191646
ddc5eb84-d02a-4e69-b5fd-5e40e2d2cda4,Student-ddc5e,ddc5e@mail.com,3.678431578800695
3660cc9e-a503-4a40-9ec6-f8c30e63f15a,Student-3660c,3660c@mail.com,6.659087356178757
9f022a32-44a7-4123-9866-4182109c43a5,Student-9f022,9f022@mail.com,3.260482997859664
acffa1e6-338e-43a0-a9c6-4f20a8192425,Student-acffa,acffa@mail.com,8.559865542186433
db463bac-7020-4383-8b03-34100fba9c6b,Student-db463,db463@mail.com,3.322109752673268
b29022fe-56e6-4b40-bb96-f295c17c9063,Student-b2902,b2902@mail.com,4.946946410010392
cb355516-4684-426e-9c8c-1d24c2c911b3,Student-cb355,cb355@mail.com,2.0346054967661997
d41e36af-6764-43f6-a46a-bf2e95584f34,Student-d41e3,d41e3@mail.com,8.770049447928542
c2ad8419-48b9-44ff-b5f7-855ebc2522f1,Student-c2ad8,c2ad8@mail.com,6.46713528563326
554c032b-6f92-4045-b85b-b255720055d9,Student-554c0,554c0@mail.com,2.102282416586505
d471ba83-f983-4b63-afd2-c789367c4912,Student-d471b,d471b@mail.com,5.558249541977183
25102c8d-5af8-4c95-b8ed-fec5c1d4ca02,Student-25102,25102@mail.com,4.169156230796434
df40806e-44b4-4140-a22e-62550e7a008c,Student-df408,df408@mail.com,1.8330532629389606
49cd6f54-d7df-46f4-8518-0749f61df096,Student-49cd6,49cd6@mail.com,4.888016121558428
2f11501a-28e7-4e18-9859-1464b758eeee,Student-2f115,2f115@mail.com,1.5623525806405592
07fffc60-412b-4d40-86ab-c082c7470415,Student-07fff,07fff@mail.com,1.071819805629286
4721a1a7-d173-4a3a-96f0-003025103248,Student-4721a,4721a@mail.com,7.173808562728874
af126c2a-9c55-4251-b8d2-540e9bd0786e,Student-af126,af126@mail.com,0.987713108316175
767e71ff-eb09-454e-9d80-330e7cfb78bb,Student-767e7,767e7@mail.com,8.012796635652212
2ad6d4eb-0a7e-401a-9de5-04c2d052e453,Student-2ad6d,2ad6d@mail.com,4.838670954238452
86ce7612-1261-45c8-ae2e-a73722fa9dbd,Student-86ce7,86ce7@mail.com,0.42405466923264523
4fba6193-34a6-4e02-be26-3758651da9ae,Student-4fba6,4fba6@mail.com,4.006665474212445
a99234a1-a570-47a6-b53f-5815ba75d08f,Student-a9923,a9923@mail.com,7.3017716483245
7abc5d17-319e-4433-88fb-04344b83b937,Student-7abc5,7abc5@mail.com,3.2191853191974373
519d6a49-7e0c-41bc-8281-09542fc04271,Student-519d6,519d6@mail.com,7.3724145867373325
d0c02b07-b8fb-46e0-a918-049aeb989b70,Student-d0c02,d0c02@mail.com,3.8572046924958037
c14718e1-9ef4-48fe-ac28-843dcc2ecb14,Student-c1471,c1471@mail.com,5.311026194022384
0d876327-84d0-4f2d-977b-53141350160f,Student-0d876,0d876@mail.com,3.499913591258287
ff1bdae0-e2d8-4cb7-a4a2-d05a779e3540,Student-ff1bd,ff1bd@mail.com,6.0861378793325995
a584ce16-c074-4133-987b-ef43d5070bfb,Student-a584c,a584c@mail.com,1.3559565094133497
2211e1e8-0c49-4597-944d-d8ac0e108f26,Student-2211e,2211e@mail.com,3.6752127634444243
c3a2c41d-91b8-4859-9bb9-0d0341aa3d1c,Student-c3a2c,c3a2c@mail.com,4.468915545996771
a35c3098-bc0a-4b04-8b9f-fe2162ee48db,Student-a35c3,a35c3@mail.com,5.446496210144252
497b572b-92c2-4d0d-adf0-866db9ca1609,Student-497b5,497b5@mail.com,8.958210862963352
67dc2a63-ae6d-4c46-ba69-ee0a22403ca8,Student-67dc2,67dc2@mail.com,3.9090274686465722
a6dd3303-f91c-4efd-8711-7af8bcdfd87d,Student-a6dd3,a6dd3@mail.com,5.19028265957327
81be980f-2d44-4dc3-b424-edb19d3bdd7f,Student-81be9,81be9@mail.com,9.51017586457356
f13e7f62-b655-4880-b971-0abf60638fdf,Student-f13e7,f13e7@mail.com,9.830174392858698
9b992903-da6c-4c8d-93e4-84962128c710,Student-9b992,9b992@mail.com,6.069624113621193
2c13d910-0d46-4efe-8676-eb79478fe363,Student-2c13d,2c13d@mail.com,0.8474328324293323
50218553-3a0f-46d3-94f6-c893a45fbe8a,Student-50218,50218@mail.com,7.564568674150762
afd22a3c-9bd0-4c22-b0c6-5fac6cc2d867,Student-afd22,afd22@mail.com,9.238521646420462
300f7860-1cb0-4314-94ca-e173e057c5ad,Student-300f7,300f7@mail.com,9.638716618245752
14dfec11-faec-4023-b61c-7ec5d26332ba,Student-14dfe,14dfe@mail.com,2.1496015816277936
e391be0b-dc03-4eb8-b858-07f210099108,Student-e391b,e391b@mail.com,9.574274310030413
2a700415-d6fb-4893-9dcc-66308ad4fcf9,Student-2a700,2a700@mail.com,8.742669560660865
80bd0ca0-a5ea-4a0d-a46c-1429fa593d78,Student-80bd0,80bd0@mail.com,7.698702000366789
897c8c57-5f14-4abb-800c-a89ea09b8249,Student-897c8,897c8@mail.com,1.039099452009139
62191a0c-c1eb-49cf-958c-febebebbf2e0,Student-62191,62191@mail.com,1.4287640109979316
09876265-e03e-4c39-b4c7-f53723435517,Student-09876,09876@mail.com,2.222210924740695
85800560-e259-4b55-9fb3-b63c938a585a,Student-85800,85800@mail.com,9.426964246758965
2328be6f-8160-4552-9b5f-c48794332522,Student-2328b,2328b@mail.com,3.644706300940469
dfa0c62c-b1ab-4055-a43b-3230e63ab829,Student-dfa0c,dfa0c@mail.com,5.501716148603004
6ab297de-a70c-4d81-be10-8ec7501f900d,Student-6ab29,6ab29@mail.com,8.126445873387194
63759e5a-c0b7-473a-8a0f-30f2485a5d53,Student-63759,63759@mail.com,2.817383660630001
aba802ac-d539-46f3-ab3f-ee75602c63c4,Student-aba80,aba80@mail.com,0.3412235330335356
6f769718-2385-4afc-bf01-4578046ace12,Student-6f769,6f769@mail.com,0.11810477299657118
95c3675d-bae9-43ca-9cf9-4e2b758a1d8f,Student-95c36,95c36@mail.com,6.131930354578482
c4e37dee-94a4-44f2-9b0d-95061921ca43,Student-c4e37,c4e37@mail.com,1.9103672280389272
2f6a2dfc-0d71-4800-bedd-5e8c8f486af5,Student-2f6a2,2f6a2@mail.com,1.550343439022308
8cf18c3f-950a-4e9d-beab-ed774877eaf1,Student-8cf18,8cf18@mail.com,6.329283322834761
ace315ef-86c0-4116-8670-e613ace2948b,Student-ace31,ace31@mail.com,3.026362294186722
f2999192-4464-4569-b435-5fe42dcd1fda,Student-f2999,f2999@mail.com,5.818900870075834
3b41eb00-0a9e-49e7-922b-e0a38ff4ea69,Student-3b41e,3b41e@mail.com,5.06993445683303
950ce39c-edc7-4dcf-b218-c048671f3029,Student-950ce,950ce@mail.com,5.9177735522242365
32cc4261-496b-4170-80a0-6c6dcd367db1,Student-32cc4,32cc4@mail.com,1.0144140824686176
6b160f32-306a-4a4d-bcfb-850c3c5b1c2a,Student-6b160,6b160@mail.com,8.53150251621018
1a835873-8248-4459-b0a5-d017510032ee,Student-1a835,1a835@mail.com,6.149050059479238
ea6ec2b4-d0c9-4c73-8c89-c27f30924c45,Student-ea6ec,ea6ec@mail.com,2.9948752762128947
542bed65-5e8e-49d0-881b-417fed267216,Student-542be,542be@mail.com,4.103927717818764
9ec34c9b-7de1-4fd5-b850-ce798fea0fa2,Student-9ec34,9ec34@mail.com,8.729544650020122
96f1fa16-5c58-4b18-8358-ebb366a641c8,Student-96f1f,96f1f@mail.com,2.4169875681835307
7663459f-f199-43a3-a80d-3c68eea77a01,Student-76634,76634@mail.com,5.069807139332415
0cd6e5a2-a665-45e0-b9b7-4dd148279cb7,Student-0cd6e,0cd6e@mail.com,2.8508170843142233
f8b6ed8c-c20f-4f95-b555-f1c27cb20ec1,Student-f8b6e,f8b6e@mail.com,1.1312393671916487
f9ec23de-a447-4e78-8af6-9e0058682288,Student-f9ec2,f9ec2@mail.com,4.93856694833963
0ca5349e-5d81-44c2-b058-cf45840cd7bf,Student-0ca53,0ca53@mail.com,9.619766679097026
dad468d2-eb06-4c1c-baa4-d612eb6454b9,Student-dad46,dad46@mail.com,0.9820289871548471
bde8d4af-94d9-47b4-830d-ac2d760349b8,Student-bde8d,bde8d@mail.com,4.8536277762362285
dcd202c0-3f6e-4faf-9dfb-f76237823356,Student-dcd20,dcd20@mail.com,7.567583728146782
170dcbaa-e091-4b88-90d8-a68a672befd9,Student-170dc,170dc@mail.com,7.6877595514065
b6bae735-ab96-40f7-bf29-386d8abcc04d,Student-b6bae,b6bae@mail.com,6.944089924594498
3dc6fd4b-1163-478f-936f-6fb801bc19f2,Student-3dc6f,3dc6f@mail.com,3.212765256220874
c80357c4-ce25-4607-b7a9-bfabe8a125e3,Student-c8035,c8035@mail.com,7.492749991224505
e66d2337-f919-469a-99e0-ff6907f991e6,Student-e66d2,e66d2@mail.com,3.13671845495663
87c674b0-068e-430b-936d-4c68b0c30a69,Student-87c67,87c67@mail.com,7.872651600197987
200988b2-f960-4a12-b845-ccbe46f9cae1,Student-20098,20098@mail.com,4.987882854108064
95a86650-12c3-4035-9b15-2c8361fa19b7,Student-95a86,95a86@mail.com,0.30408748505263317
f2d5435c-6fff-4866-9bc8-bc9d55d41d17,Student-f2d54,f2d54@mail.com,6.701082016701702
5599dea0-b384-4fbe-9306-da5c6ffcd433,Student-5599d,5599d@mail.com,7.833318730142889
3456cced-4aec-48e4-a520-949e518815f5,Student-3456c,3456c@mail.com,2.5837517934432066
03bb84f3-07ee-47d3-8e8c-5eecef6ea042,Student-03bb8,03bb8@mail.com,4.699810859485418
b14f2395-fe0a-489b-bda4-6a31a59895f2,Student-b14f2,b14f2@mail.com,5.880897309076957
63760388-3110-4023-9ce9-6e7de7549329,Student-63760,63760@mail.com,6.900668350249465
0a5e8c82-07b2-4998-8e40-d5354bbce300,Student-0a5e8,0a5e8@mail.com,4.571173056103969
6dc9ebf3-e76f-42a5-a533-c434c0186f47,Student-6dc9e,6dc9e@mail.com,0.7413981084595922
ebeacd2d-8157-4839-8b8a-bd43134c3fb3,Student-ebeac,ebeac@mail.com,6.594900649729036
c41843c8-5b81-4599-a323-40df1aa069cc,Student-c4184,c4184@mail.com,4.724102776225014
ed7ef547-c13f-404c-9380-3d773c4dccf6,Student-ed7ef,ed7ef@mail.com,1.564438874326346
b303ea6a-caec-42cd-91f9-dd52919a9270,Student-b303e,b303e@mail.com,8.598278411597017
65ac44fe-54b4-4556-b54f-257b25be06b9,Student-65ac4,65ac4@mail.com,8.64748381855782
c95355e1-a1f9-48c1-bdf1-cb3ae174b81e,Student-c9535,c9535@mail.com,1.6158713335512531
2342a325-50b6-4be8-8a50-ec8dea1ec26c,Student-2342a,2342a@mail.com,4.203019117787133
ebe90717-a827-43f5-8da1-84263fb5ad75,Student-ebe90,ebe90@mail.com,4.904348745839301
9b12b122-9eb6-4dbc-8b35-f128c8ed5b8d,Student-9b12b,9b12b@mail.com,2.884549930617033
8b794b7f-7f5b-4244-882c-bc41809236aa,Student-8b794,8b794@mail.com,4.91325675689504
0cf95dde-7898-47a8-b67d-0ff580b9cb54,Student-0cf95,0cf95@mail.com,8.676479740824302
22b4fd59-a480-4814-9cef-8d4437479334,Student-22b4f,22b4f@mail.com,9.740378876526291
a4494f75-bf41-4267-bd5c-6ba6ee70e691,Student-a4494,a4494@mail.com,5.286257520695134
60e9c067-2c64-4efe-8211-bc4857ed6c6a,Student-60e9c,60e9c@mail.com,6.070297654425135
710069c8-f4f9-4be3-b4da-d7e4a8aee129,Student-71006,71006@mail.com,9.008950694149512
65f216d1-1bcf-482b-8018-f6ce9715d8f2,Student-65f21,65f21@mail.com,7.173586532027087
d6e1787d-bf4f-48aa-be29-149b5efcdad7,Student-d6e17,d6e17@mail.com,7.984601092733637
81467872-95ff-4abd-a37d-0dfbc87b4b92,Student-81467,81467@mail.com,9.115839826081697
b2385186-3c28-4066-bd91-0d80819f1e6c,Student-b2385,b2385@mail.com,9.461605921443283
1490eedc-34aa-4f30-a45e-4d74660e0632,Student-1490e,1490e@mail.com,1.5864672008009306
c508d8b6-1368-445d-ab30-2b34e68dd0fe,Student-c508d,c508d@mail.com,2.449496336966943
797fab24-daf7-447d-ac92-b93d1c410732,Student-797fa,797fa@mail.com,8.26469591338732
215f4a78-a6c4-4988-84d5-e191413ff2ce,Student-215f4,215f4@mail.com,0.679674357148774
c69e8c62-1dd1-4dab-b88d-ad05398d5a08,Student-c69e8,c69e8@mail.com,7.845317604860268
d88a6371-a1cc-4e14-a17f-3bdab0ba9491,Student-d88a6,d88a6@mail.com,5.173909561877127
f61cd3d1-dc4f-4755-8c78-396a682fe8d9,Student-f61cd,f61cd@mail.com,9.091049812080815
2ee14af9-8f22-4a1f-8f58-0fd790525b77,Student-2ee14,2ee14@mail.com,7.526030836481662
06cd602b-d200-407d-8b1e-275ca7bc9a45,Student-06cd6,06cd6@mail.com,2.2520589119678567
15236b5e-ecc6-404e-a321-7a898e722bba,Student-15236,15236@mail.com,6.581965141019341
3dcab437-eaf7-4177-9ac6-b5ded72c9857,Student-3dcab,3dcab@mail.com,9.08799790528117
c6426e78-590b-4dfc-8493-f94e9d6cccde,Student-c6426,c6426@mail.com,0.06980032977548567
f049dd7e-3c44-4853-a248-2b8dab03e417,Student-f049d,f049d@mail.com,7.605668192482709
04c36456-dd92-44bb-955e-82214f384d9d,Student-04c36,04c36@mail.com,5.021012654409293
8f52292f-afae-4d5c-903a-5ce8fa68e53f,Student-8f522,8f522@mail.com,4.851400372016517
7bbddb27-79e4-4b6d-9162-c252efdfcecc,Student-7bbdd,7bbdd@mail.com,6.959993304426291
cf76ae86-8c12-4d62-9328-78b0016b7ea6,Student-cf76a,cf76a@mail.com,1.3343493662202977
d9a09594-e8cd-400c-a88b-0e99ae031355,Student-d9a09,d9a09@mail.com,6.878712862070549
45adfad4-755d-4afe-bc84-a6dae3b37b2c,Student-45adf,45adf@mail.com,1.4858248152834863
686ad4c5-cdd8-494f-a2f9-e8a2b0d6c2d7,Student-686ad,686ad@mail.com,5.206855973081849
ae2df58b-b386-44a5-be2f-aca0c4aa3adb,Student-ae2df,ae2df@mail.com,6.70443795585655
40ea544b-083c-4a0b-ac7e-c5ba7c603a65,Student-40ea5,40ea5@mail.com,5.80531111210163
5b958f7a-ab20-4675-a060-69176b7ff27c,Student-5b958,5b958@mail.com,6.650496822008542
4d6e215d-007e-4668-b09d-61c3b78ce5ca,Student-4d6e2,4d6e2@mail.com,0.40403891397340685
99c2f45b-3f4c-4188-8ba2-8fe9f885c214,Student-99c2f,99c2f@mail.com,9.197749034979038
67f29bfa-d825-47ff-86fd-60dc134b078c,Student-67f29,67f29@mail.com,0.46337653248412325
046c9ff1-7546-4194-87b6-cd4384ec8cdb,Student-046c9,046c9@mail.com,0.055762781373186465
ccaff0b8-dcb6-46e4-a271-b901fe1a947b,Student-ccaff,ccaff@mail.com,0.2963037947281666
5c902556-1025-433c-811a-6d5f41263688,Student-5c902,5c902@mail.com,1.5493568180135442
9fac72cb-f959-497b-8352-36c9cdb3b8db,Student-9fac7,9fac7@mail.com,2.1083951105173737
85d5b0c2-4f6c-41ad-a319-f2506789e3bf,Student-85d5b,85d5b@mail.com,1.0289124551301465
8f18e840-b4a7-444e-9864-0d6074646055,Student-8f18e,8f18e@mail.com,2.569180399059141
b6c09b4e-30af-4c66-b3ef-4499c66924e4,Student-b6c09,b6c09@mail.com,8.609511923406988
e5e81450-546e-4694-98c5-64d9abd223ad,Student-e5e81,e5e81@mail.com,3.158858653542511
f5421dfc-8747-4304-b59e-e4665e92362e,Student-f5421,f5421@mail.com,1.4990444559850813
726c85ee-c1b6-4c07-b25d-35871c9993c0,Student-726c8,726c8@mail.com,7.980136506498673
f56e131d-f265-463e-a3f0-60dde0037eb7,Student-f56e1,f56e1@mail.com,9.861940920819006
d5505372-a69e-4878-9dff-2aedf6c7a9f1,Student-d5505,d5505@mail.com,4.308191646718961
a20e6dd7-8d20-4712-92ea-9afb1c67ad29,Student-a20e6,a20e6@mail.com,7.211347303209889
75d28fa6-4244-4321-99b9-205f69dfcdba,Student-75d28,75d28@mail.com,7.405524259104944
d418ccc7-9b38-4616-9902-46f5f4b93e25,Student-d418c,d418c@mail.com,0.6490276351300273
5c9f4ed7-7301-441b-945c-e7abea208016,Student-5c9f4,5c9f4@mail.com,2.7625725602066975
